"t Gyro","abs Gyro","t IMU","abs IMU","t GPS","v GPS","z GPS","lat GPS","lon GPS"
9.350046870E-1,7.232974660E-1,9.350062500E-1,9.272159454E0,1.863525052E2,1.482114220E1,2.621345877E2,5.078300085E1,6.044332442E0
9.400109370E-1,6.484834562E-1,9.400109370E-1,9.301530074E0,1.873545750E2,1.511984062E1,2.622209719E2,5.078288279E1,6.044408700E0
9.450171870E-1,9.024024204E-1,9.449859370E-1,9.664559123E0,1.883554979E2,1.511949062E1,2.625881131E2,5.078276341E1,6.044500492E0
9.500218750E-1,1.026726177E0,9.499906250E-1,1.029447060E1,1.893612739E2,1.475462723E1,2.630516313E2,5.078264593E1,6.044594868E0
9.550281250E-1,1.096688052E0,9.549968750E-1,1.095079241E1,1.903589328E2,1.440202808E1,2.634224089E2,5.078252788E1,6.044682992E0
9.600015620E-1,1.123915692E0,9.600015620E-1,1.142920373E1,1.913618635E2,1.403478622E1,2.637091563E2,5.078241319E1,6.044770372E0
9.650078120E-1,1.132800488E0,9.650078120E-1,1.176500054E1,1.923608958E2,1.379331112E1,2.640666307E2,5.078230203E1,6.044853070E0
9.700140620E-1,1.131848056E0,9.699812500E-1,1.197589949E1,1.933518182E2,1.354569340E1,2.644086035E2,5.078219430E1,6.044932990E0
9.750187500E-1,1.109728136E0,9.749890620E-1,1.205809729E1,1.943621906E2,1.340248203E1,2.647016831E2,5.078208532E1,6.045014372E0
9.800234370E-1,1.085917708E0,9.799921870E-1,1.214178960E1,1.953830411E2,1.227756596E1,2.648638206E2,5.078198215E1,6.045090016E0
9.849984370E-1,1.105780796E0,9.849984370E-1,1.212866167E1,1.963532234E2,9.914154053E0,2.650943770E2,5.078189445E1,6.045159735E0
9.900046870E-1,1.136777992E0,9.900046870E-1,1.193775757E1,1.973536614E2,7.949803352E0,2.651994798E2,5.078182070E1,6.045213900E0
9.950093750E-1,1.201679795E0,9.950093750E-1,1.173620008E1,1.983529427E2,6.679561615E0,2.649325892E2,5.078175766E1,6.045261607E0
1.000015625E0,1.316354928E0,9.999843750E-1,1.124270181E1,1.993572380E2,2.284750700E0,2.646197889E2,5.078172519E1,6.045286073E0
1.005020312E0,1.486980961E0,1.004990625E0,1.045595268E1,2.003839672E2,8.499491811E-1,2.645162006E2,5.078172790E1,6.045288720E0
1.010026562E0,1.635329980E0,1.009995312E0,9.607614090E0,NaN,NaN,NaN,NaN,NaN
1.015000000E0,1.732975002E0,1.015000000E0,9.115359488E0,NaN,NaN,NaN,NaN,NaN
1.020006250E0,1.768536224E0,1.020006250E0,9.298364223E0,NaN,NaN,NaN,NaN,NaN
1.025010937E0,1.749450626E0,1.025012500E0,9.748705241E0,NaN,NaN,NaN,NaN,NaN
1.030017187E0,1.658603341E0,1.029985937E0,9.780841499E0,NaN,NaN,NaN,NaN,NaN
1.035023437E0,1.615686733E0,1.034990625E0,9.252414749E0,NaN,NaN,NaN,NaN,NaN
1.040028125E0,1.656666966E0,1.039996875E0,8.723713673E0,NaN,NaN,NaN,NaN,NaN
1.045001562E0,1.747691332E0,1.045003125E0,8.298577953E0,NaN,NaN,NaN,NaN,NaN
1.050007812E0,1.866072035E0,1.050007812E0,7.895616725E0,NaN,NaN,NaN,NaN,NaN
1.055012500E0,2.008235784E0,1.054982812E0,7.554844204E0,NaN,NaN,NaN,NaN,NaN
1.060018750E0,2.179593934E0,1.059987500E0,7.594142083E0,NaN,NaN,NaN,NaN,NaN
1.065025000E0,2.333083633E0,1.064992187E0,7.811534105E0,NaN,NaN,NaN,NaN,NaN
1.069998437E0,2.309691752E0,1.069998437E0,8.413397584E0,NaN,NaN,NaN,NaN,NaN
1.075004687E0,1.990611400E0,1.075004687E0,9.409445414E0,NaN,NaN,NaN,NaN,NaN
1.080009375E0,1.452867654E0,1.080009375E0,1.345170820E1,NaN,NaN,NaN,NaN,NaN
1.085015625E0,9.039946976E-1,1.084984375E0,1.956781581E1,NaN,NaN,NaN,NaN,NaN
1.090021875E0,5.570514853E-1,1.089989062E0,1.609755207E1,NaN,NaN,NaN,NaN,NaN
1.095026562E0,5.125461453E-1,1.094995312E0,1.292677714E1,NaN,NaN,NaN,NaN,NaN
1.100000000E0,5.265729313E-1,1.100001562E0,1.266151662E1,NaN,NaN,NaN,NaN,NaN
1.105006250E0,4.892355677E-1,1.105006250E0,1.268636683E1,NaN,NaN,NaN,NaN,NaN
1.110010937E0,4.221410272E-1,1.110012500E0,1.194753757E1,NaN,NaN,NaN,NaN,NaN
1.115017187E0,4.385689177E-1,1.114985937E0,1.169820599E1,NaN,NaN,NaN,NaN,NaN
1.120023437E0,5.594325127E-1,1.119992187E0,1.211021581E1,NaN,NaN,NaN,NaN,NaN
1.124998437E0,7.436425774E-1,1.124998437E0,1.226308125E1,NaN,NaN,NaN,NaN,NaN
1.130003125E0,8.435790411E-1,1.130003125E0,1.195079969E1,NaN,NaN,NaN,NaN,NaN
1.135007812E0,9.175594193E-1,1.135007812E0,1.148914753E1,NaN,NaN,NaN,NaN,NaN
1.140014062E0,9.791580819E-1,1.139982812E0,1.064860848E1,NaN,NaN,NaN,NaN,NaN
1.145020312E0,1.064249957E0,1.144989062E0,9.871351398E0,NaN,NaN,NaN,NaN,NaN
1.150025000E0,1.183963376E0,1.149993750E0,9.476312420E0,NaN,NaN,NaN,NaN,NaN
1.154998437E0,1.330272629E0,1.155000000E0,9.571854730E0,NaN,NaN,NaN,NaN,NaN
1.160004687E0,1.509146197E0,1.160004687E0,9.821855046E0,NaN,NaN,NaN,NaN,NaN
1.165010937E0,1.708394711E0,1.165010937E0,9.858428659E0,NaN,NaN,NaN,NaN,NaN
1.170015625E0,1.880357041E0,1.169984375E0,1.006962864E1,NaN,NaN,NaN,NaN,NaN
1.175021875E0,2.012234621E0,1.174990625E0,1.068772522E1,NaN,NaN,NaN,NaN,NaN
1.180028125E0,2.089529180E0,1.179995312E0,1.076556640E1,NaN,NaN,NaN,NaN,NaN
1.185001562E0,2.109561702E0,1.185001562E0,1.080792201E1,NaN,NaN,NaN,NaN,NaN
1.190006250E0,2.098647033E0,1.190007812E0,1.122642766E1,NaN,NaN,NaN,NaN,NaN
1.195012500E0,2.045804724E0,1.195012500E0,1.189730855E1,NaN,NaN,NaN,NaN,NaN
1.200018750E0,1.938820481E0,1.199985937E0,1.201911769E1,NaN,NaN,NaN,NaN,NaN
1.205023437E0,1.798399315E0,1.204992187E0,1.179229697E1,NaN,NaN,NaN,NaN,NaN
1.209998437E0,1.608730042E0,1.209996875E0,1.164516505E1,NaN,NaN,NaN,NaN,NaN
1.215003125E0,1.396308054E0,1.215003125E0,1.185735940E1,NaN,NaN,NaN,NaN,NaN
1.220007812E0,1.191520499E0,1.220009375E0,1.192074359E1,NaN,NaN,NaN,NaN,NaN
1.225015625E0,9.552908732E-1,1.224982812E0,1.133675083E1,NaN,NaN,NaN,NaN,NaN
1.230020312E0,8.683865786E-1,1.229989062E0,9.622198271E0,NaN,NaN,NaN,NaN,NaN
1.235026562E0,8.626403380E-1,1.234993750E0,7.476591774E0,NaN,NaN,NaN,NaN,NaN
1.240000000E0,8.983748833E-1,1.240000000E0,6.294913121E0,NaN,NaN,NaN,NaN,NaN
1.245006250E0,9.309826681E-1,1.245006250E0,6.045886193E0,NaN,NaN,NaN,NaN,NaN
1.250010937E0,9.166365893E-1,1.250010937E0,6.785990324E0,NaN,NaN,NaN,NaN,NaN
1.255017187E0,8.169139155E-1,1.254984375E0,8.036402029E0,NaN,NaN,NaN,NaN,NaN
1.260021875E0,6.737198459E-1,1.259990625E0,9.322415224E0,NaN,NaN,NaN,NaN,NaN
1.265028125E0,6.036152159E-1,1.264995312E0,1.036131258E1,NaN,NaN,NaN,NaN,NaN
1.270001562E0,6.196065051E-1,1.270001562E0,1.118988293E1,NaN,NaN,NaN,NaN,NaN
1.275007812E0,6.490425319E-1,1.275007812E0,1.177428988E1,NaN,NaN,NaN,NaN,NaN
1.280012500E0,6.586034004E-1,1.279982812E0,1.220229500E1,NaN,NaN,NaN,NaN,NaN
1.285018750E0,6.416900190E-1,1.284987500E0,1.210345090E1,NaN,NaN,NaN,NaN,NaN
1.290025000E0,6.065753299E-1,1.289992187E0,1.250252006E1,NaN,NaN,NaN,NaN,NaN
1.294998437E0,5.989345794E-1,1.294998437E0,1.249340225E1,NaN,NaN,NaN,NaN,NaN
1.300003125E0,7.228071627E-1,1.300004687E0,1.205230798E1,NaN,NaN,NaN,NaN,NaN
1.305009375E0,9.264535955E-1,1.305009375E0,1.135759627E1,NaN,NaN,NaN,NaN,NaN
1.310015625E0,1.166003380E0,1.309982812E0,1.072366734E1,NaN,NaN,NaN,NaN,NaN
1.315020312E0,1.404000102E0,1.314989062E0,1.006985221E1,NaN,NaN,NaN,NaN,NaN
1.320026562E0,1.607260563E0,1.319995312E0,9.330547911E0,NaN,NaN,NaN,NaN,NaN
1.325000000E0,1.786767341E0,1.325000000E0,8.775579566E0,NaN,NaN,NaN,NaN,NaN
1.330006250E0,1.801118280E0,1.330006250E0,8.487498678E0,NaN,NaN,NaN,NaN,NaN
1.335010937E0,1.768878814E0,1.335012500E0,8.397166835E0,NaN,NaN,NaN,NaN,NaN
1.340017187E0,1.676517811E0,1.339985937E0,8.440606608E0,NaN,NaN,NaN,NaN,NaN
1.345023437E0,1.539406555E0,1.344990625E0,8.450749289E0,NaN,NaN,NaN,NaN,NaN
1.350028125E0,1.260234933E0,1.349996875E0,8.400082668E0,NaN,NaN,NaN,NaN,NaN
1.355001562E0,1.051531729E0,1.355003125E0,8.510123233E0,NaN,NaN,NaN,NaN,NaN
1.360007812E0,8.842316129E-1,1.360007812E0,8.665824904E0,NaN,NaN,NaN,NaN,NaN
1.365014062E0,7.978620330E-1,1.364982812E0,8.907588549E0,NaN,NaN,NaN,NaN,NaN
1.370018750E0,7.669295587E-1,1.369987500E0,9.098203101E0,NaN,NaN,NaN,NaN,NaN
1.375025000E0,7.704277234E-1,1.374992187E0,9.299829354E0,NaN,NaN,NaN,NaN,NaN
1.379998437E0,7.691984256E-1,1.380000000E0,9.513727520E0,NaN,NaN,NaN,NaN,NaN
1.385004687E0,7.951175338E-1,1.385004687E0,9.643064651E0,NaN,NaN,NaN,NaN,NaN
1.390009375E0,8.185238425E-1,1.390010937E0,9.564003673E0,NaN,NaN,NaN,NaN,NaN
1.395015625E0,8.309752594E-1,1.394984375E0,9.382583036E0,NaN,NaN,NaN,NaN,NaN
1.400020312E0,8.886718119E-1,1.399990625E0,9.295429657E0,NaN,NaN,NaN,NaN,NaN
1.405026562E0,9.633451103E-1,1.404995312E0,9.244288052E0,NaN,NaN,NaN,NaN,NaN
1.410001562E0,1.038756167E0,1.410001562E0,9.357790237E0,NaN,NaN,NaN,NaN,NaN
1.415006250E0,1.099023821E0,1.415006250E0,9.572731136E0,NaN,NaN,NaN,NaN,NaN
1.420012500E0,1.149524370E0,1.420012500E0,1.001969248E1,NaN,NaN,NaN,NaN,NaN
1.425017187E0,1.198210512E0,1.424985937E0,1.041591647E1,NaN,NaN,NaN,NaN,NaN
1.430023437E0,1.215926311E0,1.429992187E0,1.075883007E1,NaN,NaN,NaN,NaN,NaN
1.434998437E0,1.196875655E0,1.434996875E0,1.076560052E1,NaN,NaN,NaN,NaN,NaN
1.440003125E0,1.162959090E0,1.440003125E0,1.073050332E1,NaN,NaN,NaN,NaN,NaN
1.445007812E0,1.124608700E0,1.445009375E0,1.097374159E1,NaN,NaN,NaN,NaN,NaN
1.450017187E0,1.062113910E0,1.449982812E0,1.148570204E1,NaN,NaN,NaN,NaN,NaN
1.455020312E0,1.003558408E0,1.454987500E0,1.203524921E1,NaN,NaN,NaN,NaN,NaN
1.460025000E0,9.416332674E-1,1.459993750E0,1.223833511E1,NaN,NaN,NaN,NaN,NaN
1.464998437E0,8.558054173E-1,1.465000000E0,1.238278177E1,NaN,NaN,NaN,NaN,NaN
1.470004687E0,8.253266580E-1,1.470004687E0,1.245082872E1,NaN,NaN,NaN,NaN,NaN
1.475010937E0,8.045130090E-1,1.475010937E0,1.171860728E1,NaN,NaN,NaN,NaN,NaN
1.480015625E0,8.292184402E-1,1.479984375E0,1.171860728E1,NaN,NaN,NaN,NaN,NaN
1.485021875E0,8.805117801E-1,1.484990625E0,1.101215730E1,NaN,NaN,NaN,NaN,NaN
1.490026562E0,9.191319568E-1,1.489995312E0,1.034047748E1,NaN,NaN,NaN,NaN,NaN
1.495001562E0,9.307798136E-1,1.495001562E0,9.786067587E0,NaN,NaN,NaN,NaN,NaN
1.500006250E0,9.200117359E-1,1.500007812E0,9.772032289E0,NaN,NaN,NaN,NaN,NaN
1.505014062E0,8.805253250E-1,1.505012500E0,9.845819145E0,NaN,NaN,NaN,NaN,NaN
1.510020312E0,8.272288326E-1,1.509985937E0,9.679726591E0,NaN,NaN,NaN,NaN,NaN
1.515023437E0,7.693740400E-1,1.514992187E0,9.590549525E0,NaN,NaN,NaN,NaN,NaN
1.519998437E0,7.066683959E-1,1.519998437E0,9.549670907E0,NaN,NaN,NaN,NaN,NaN
1.525003125E0,6.314987619E-1,1.525003125E0,9.577434081E0,NaN,NaN,NaN,NaN,NaN
1.530009375E0,5.285378838E-1,1.530009375E0,9.645751001E0,NaN,NaN,NaN,NaN,NaN
1.535015625E0,4.151313501E-1,1.534982812E0,9.650494480E0,NaN,NaN,NaN,NaN,NaN
1.540020312E0,3.275536631E-1,1.539989062E0,9.596385686E0,NaN,NaN,NaN,NaN,NaN
1.545026562E0,3.061477183E-1,1.544993750E0,9.585321560E0,NaN,NaN,NaN,NaN,NaN
1.550000000E0,3.411429266E-1,1.550000000E0,9.521648392E0,NaN,NaN,NaN,NaN,NaN
1.555004687E0,3.856916113E-1,1.555004687E0,9.559524224E0,NaN,NaN,NaN,NaN,NaN
1.560010937E0,4.315286347E-1,1.560010937E0,9.585785610E0,NaN,NaN,NaN,NaN,NaN
1.565017187E0,4.780027250E-1,1.564985937E0,9.542200750E0,NaN,NaN,NaN,NaN,NaN
1.570023437E0,5.485093563E-1,1.569990625E0,9.591782762E0,NaN,NaN,NaN,NaN,NaN
1.575028125E0,6.151822455E-1,1.574996875E0,9.588220316E0,NaN,NaN,NaN,NaN,NaN
1.580001562E0,6.096263797E-1,1.580001562E0,9.544795517E0,NaN,NaN,NaN,NaN,NaN
1.585007812E0,5.256196201E-1,1.585007812E0,9.444023339E0,NaN,NaN,NaN,NaN,NaN
1.590012500E0,3.998793135E-1,1.589982812E0,9.297013271E0,NaN,NaN,NaN,NaN,NaN
1.595018750E0,3.256983143E-1,1.594987500E0,9.344097489E0,NaN,NaN,NaN,NaN,NaN
1.600025000E0,2.925247421E-1,1.599992187E0,9.469108168E0,NaN,NaN,NaN,NaN,NaN
1.604998437E0,2.587156775E-1,1.605001562E0,9.559595686E0,NaN,NaN,NaN,NaN,NaN
1.610004687E0,2.257690450E-1,1.610004687E0,9.432318158E0,NaN,NaN,NaN,NaN,NaN
1.615009375E0,2.012038423E-1,1.615009375E0,9.110095690E0,NaN,NaN,NaN,NaN,NaN
1.620015625E0,1.908521338E-1,1.619982812E0,8.706123271E0,NaN,NaN,NaN,NaN,NaN
1.625020312E0,2.210251852E-1,1.624989062E0,8.584281313E0,NaN,NaN,NaN,NaN,NaN
1.630026562E0,3.009402578E-1,1.629995312E0,8.576660165E0,NaN,NaN,NaN,NaN,NaN
1.635000000E0,3.980554601E-1,1.635000000E0,8.686802487E0,NaN,NaN,NaN,NaN,NaN
1.640006250E0,4.873112136E-1,1.640006250E0,8.885532418E0,NaN,NaN,NaN,NaN,NaN
1.645010937E0,5.187940050E-1,1.645010937E0,9.102269900E0,NaN,NaN,NaN,NaN,NaN
1.650017187E0,4.767896050E-1,1.649985937E0,9.201880790E0,NaN,NaN,NaN,NaN,NaN
1.655023437E0,3.725637034E-1,1.654990625E0,9.103050529E0,NaN,NaN,NaN,NaN,NaN
1.660028125E0,2.379396511E-1,1.659998437E0,9.110885650E0,NaN,NaN,NaN,NaN,NaN
1.665003125E0,2.175435097E-1,1.665004687E0,9.007524957E0,NaN,NaN,NaN,NaN,NaN
1.670007812E0,3.554248929E-1,1.670007812E0,8.845823445E0,NaN,NaN,NaN,NaN,NaN
1.675014062E0,5.084938395E-1,1.674982812E0,8.708440479E0,NaN,NaN,NaN,NaN,NaN
1.680018750E0,6.656502971E-1,1.679987500E0,8.443947311E0,NaN,NaN,NaN,NaN,NaN
1.685025000E0,8.098488361E-1,1.684993750E0,8.126946108E0,NaN,NaN,NaN,NaN,NaN
1.690000000E0,9.462182463E-1,1.690000000E0,8.018647279E0,NaN,NaN,NaN,NaN,NaN
1.695004687E0,1.065762248E0,1.695004687E0,8.043177674E0,NaN,NaN,NaN,NaN,NaN
1.700009375E0,1.150360345E0,1.700010937E0,8.194216010E0,NaN,NaN,NaN,NaN,NaN
1.705015625E0,1.185865487E0,1.704984375E0,8.469688091E0,NaN,NaN,NaN,NaN,NaN
1.710021875E0,1.178666021E0,1.709989062E0,8.544615680E0,NaN,NaN,NaN,NaN,NaN
1.715026562E0,1.178824956E0,1.714995312E0,8.797557280E0,NaN,NaN,NaN,NaN,NaN
1.720001562E0,1.222139647E0,1.720001562E0,8.988765352E0,NaN,NaN,NaN,NaN,NaN
1.725006250E0,1.217278335E0,1.725007812E0,9.101514295E0,NaN,NaN,NaN,NaN,NaN
1.730012500E0,1.182267098E0,1.730012500E0,9.426448529E0,NaN,NaN,NaN,NaN,NaN
1.735017187E0,1.111043485E0,1.734985937E0,9.955909625E0,NaN,NaN,NaN,NaN,NaN
1.740023437E0,1.020844035E0,1.739992187E0,1.070501534E1,NaN,NaN,NaN,NaN,NaN
1.744998437E0,8.998872315E-1,1.744996875E0,1.082250775E1,NaN,NaN,NaN,NaN,NaN
1.750003125E0,7.645544151E-1,1.750003125E0,1.070934539E1,NaN,NaN,NaN,NaN,NaN
1.755007812E0,6.666048775E-1,1.755009375E0,1.054014085E1,NaN,NaN,NaN,NaN,NaN
1.760014062E0,5.564469514E-1,1.759982812E0,1.071684052E1,NaN,NaN,NaN,NaN,NaN
1.765020312E0,3.861383416E-1,1.764989062E0,1.098337412E1,NaN,NaN,NaN,NaN,NaN
1.770025000E0,2.130825413E-1,1.769993750E0,1.098892571E1,NaN,NaN,NaN,NaN,NaN
1.775000000E0,2.106980362E-1,1.775000000E0,1.066707573E1,NaN,NaN,NaN,NaN,NaN
1.780004687E0,2.939829784E-1,1.780004687E0,1.035242603E1,NaN,NaN,NaN,NaN,NaN
1.785010937E0,3.640715834E-1,1.785010937E0,1.061591923E1,NaN,NaN,NaN,NaN,NaN
1.790017187E0,4.136040428E-1,1.789984375E0,1.072290260E1,NaN,NaN,NaN,NaN,NaN
1.795021875E0,4.305451756E-1,1.794990625E0,1.072391611E1,NaN,NaN,NaN,NaN,NaN
1.800028125E0,4.407755604E-1,1.799995312E0,1.062766208E1,NaN,NaN,NaN,NaN,NaN
1.805001562E0,4.450085190E-1,1.805001562E0,1.034044133E1,NaN,NaN,NaN,NaN,NaN
1.810007812E0,4.683962444E-1,1.810007812E0,1.003736168E1,NaN,NaN,NaN,NaN,NaN
1.815012500E0,4.971782597E-1,1.815012500E0,9.936134773E0,NaN,NaN,NaN,NaN,NaN
1.820018750E0,5.259177176E-1,1.819987500E0,1.003425015E1,NaN,NaN,NaN,NaN,NaN
1.825023437E0,5.380540240E-1,1.824992187E0,1.013997551E1,NaN,NaN,NaN,NaN,NaN
1.829998437E0,5.527463110E-1,1.829998437E0,1.061445933E1,NaN,NaN,NaN,NaN,NaN
1.835003125E0,5.561450823E-1,1.835003125E0,1.071187531E1,NaN,NaN,NaN,NaN,NaN
1.840009375E0,5.513146010E-1,1.840009375E0,1.061377189E1,NaN,NaN,NaN,NaN,NaN
1.845015625E0,5.326352529E-1,1.844984375E0,1.050095408E1,NaN,NaN,NaN,NaN,NaN
1.850020312E0,5.221264869E-1,1.849989062E0,1.076565160E1,NaN,NaN,NaN,NaN,NaN
1.855026562E0,5.167833342E-1,1.854993750E0,1.101596755E1,NaN,NaN,NaN,NaN,NaN
1.860000000E0,4.906947834E-1,1.860000000E0,1.092377479E1,NaN,NaN,NaN,NaN,NaN
1.865004687E0,4.665059145E-1,1.865006250E0,1.068669545E1,NaN,NaN,NaN,NaN,NaN
1.870010937E0,4.351642092E-1,1.870010937E0,1.053457851E1,NaN,NaN,NaN,NaN,NaN
1.875017187E0,3.869955383E-1,1.874985937E0,1.063984912E1,NaN,NaN,NaN,NaN,NaN
1.880021875E0,3.329994361E-1,1.879990625E0,1.074506250E1,NaN,NaN,NaN,NaN,NaN
1.885028125E0,2.768911353E-1,1.884996875E0,1.024483794E1,NaN,NaN,NaN,NaN,NaN
1.890001562E0,2.330945198E-1,1.890001562E0,9.994828505E0,NaN,NaN,NaN,NaN,NaN
1.895007812E0,2.063024973E-1,1.895007812E0,9.896030354E0,NaN,NaN,NaN,NaN,NaN
1.900012500E0,1.968541089E-1,1.899982812E0,9.911823869E0,NaN,NaN,NaN,NaN,NaN
1.905018750E0,1.854657661E-1,1.904987500E0,9.838028844E0,NaN,NaN,NaN,NaN,NaN
1.910025000E0,1.799928710E-1,1.909992187E0,1.016448023E1,NaN,NaN,NaN,NaN,NaN
1.914998437E0,1.829375700E-1,1.914998437E0,1.012109912E1,NaN,NaN,NaN,NaN,NaN
1.920004687E0,1.821075225E-1,1.920004687E0,9.669450127E0,NaN,NaN,NaN,NaN,NaN
1.925009375E0,2.160045737E-1,1.925009375E0,9.237930840E0,NaN,NaN,NaN,NaN,NaN
1.930015625E0,2.732828294E-1,1.929984375E0,8.786296160E0,NaN,NaN,NaN,NaN,NaN
1.935021875E0,3.231240460E-1,1.934989062E0,9.125717044E0,NaN,NaN,NaN,NaN,NaN
1.940028125E0,3.378035085E-1,1.939995312E0,9.992707951E0,NaN,NaN,NaN,NaN,NaN
1.945000000E0,3.286205140E-1,1.945001562E0,1.033012559E1,NaN,NaN,NaN,NaN,NaN
1.950006250E0,3.139562207E-1,1.950006250E0,1.020075606E1,NaN,NaN,NaN,NaN,NaN
1.955012500E0,3.122686775E-1,1.955012500E0,1.009686180E1,NaN,NaN,NaN,NaN,NaN
1.960017187E0,3.228444337E-1,1.959985937E0,1.016105091E1,NaN,NaN,NaN,NaN,NaN
1.965023437E0,3.402162972E-1,1.964992187E0,1.026771716E1,NaN,NaN,NaN,NaN,NaN
1.969996875E0,3.505621539E-1,1.969996875E0,1.035695686E1,NaN,NaN,NaN,NaN,NaN
1.975003125E0,3.496668680E-1,1.975003125E0,1.030988077E1,NaN,NaN,NaN,NaN,NaN
1.980007812E0,3.527502197E-1,1.980007812E0,1.015595891E1,NaN,NaN,NaN,NaN,NaN
1.985014062E0,3.713940185E-1,1.984982812E0,1.005897146E1,NaN,NaN,NaN,NaN,NaN
1.990018750E0,3.813091058E-1,1.989987500E0,1.002886062E1,NaN,NaN,NaN,NaN,NaN
1.995025000E0,3.876487347E-1,1.994993750E0,1.000017250E1,NaN,NaN,NaN,NaN,NaN
1.999998437E0,3.720585487E-1,2.000000000E0,9.935179393E0,NaN,NaN,NaN,NaN,NaN
2.005004687E0,3.199464657E-1,2.005004687E0,1.013802642E1,NaN,NaN,NaN,NaN,NaN
2.010009375E0,2.671905252E-1,2.010010937E0,1.048216844E1,NaN,NaN,NaN,NaN,NaN
2.015015625E0,2.304282168E-1,2.014984375E0,1.023592246E1,NaN,NaN,NaN,NaN,NaN
2.020021875E0,2.145937563E-1,2.019989062E0,9.980006422E0,NaN,NaN,NaN,NaN,NaN
2.025026562E0,2.147953681E-1,2.024995312E0,9.845632468E0,NaN,NaN,NaN,NaN,NaN
2.030001562E0,2.069201724E-1,2.030001562E0,9.706942733E0,NaN,NaN,NaN,NaN,NaN
2.035006250E0,1.948267455E-1,2.035006250E0,9.400644213E0,NaN,NaN,NaN,NaN,NaN
2.040012500E0,1.848692638E-1,2.040012500E0,9.116572098E0,NaN,NaN,NaN,NaN,NaN
2.045018750E0,1.811872052E-1,2.044985937E0,8.801674442E0,NaN,NaN,NaN,NaN,NaN
2.050025000E0,1.732704984E-1,2.049992187E0,8.684622043E0,NaN,NaN,NaN,NaN,NaN
2.054996875E0,1.454936792E-1,2.054996875E0,8.982360403E0,NaN,NaN,NaN,NaN,NaN
2.060003125E0,1.156843948E-1,2.060003125E0,8.694606677E0,NaN,NaN,NaN,NaN,NaN
2.065007812E0,7.151037990E-2,2.065009375E0,8.548940155E0,NaN,NaN,NaN,NaN,NaN
2.070014062E0,5.246333242E-2,2.069982812E0,8.348789469E0,NaN,NaN,NaN,NaN,NaN
2.075020312E0,7.919603355E-2,2.074989062E0,8.282188230E0,NaN,NaN,NaN,NaN,NaN
2.080025000E0,1.373890125E-1,2.079993750E0,8.296577466E0,NaN,NaN,NaN,NaN,NaN
2.085000000E0,1.607585628E-1,2.085000000E0,8.651276240E0,NaN,NaN,NaN,NaN,NaN
2.090004687E0,1.661733144E-1,2.090006250E0,9.046514482E0,NaN,NaN,NaN,NaN,NaN
2.095010937E0,1.601073021E-1,2.095012500E0,9.323531818E0,NaN,NaN,NaN,NaN,NaN
2.100017187E0,1.444073003E-1,2.099984375E0,9.445004093E0,NaN,NaN,NaN,NaN,NaN
2.105021875E0,1.320204021E-1,2.104990625E0,9.430363973E0,NaN,NaN,NaN,NaN,NaN
2.110028125E0,1.169675334E-1,2.109996875E0,9.598134470E0,NaN,NaN,NaN,NaN,NaN
2.115001562E0,1.013741872E-1,2.115001562E0,9.640367723E0,NaN,NaN,NaN,NaN,NaN
2.120007812E0,8.763308725E-2,2.120007812E0,9.724576345E0,NaN,NaN,NaN,NaN,NaN
2.125012500E0,6.440501434E-2,2.124981250E0,9.784633152E0,NaN,NaN,NaN,NaN,NaN
2.130018750E0,3.474958952E-2,2.129987500E0,9.901422976E0,NaN,NaN,NaN,NaN,NaN
2.135023437E0,3.309965224E-2,2.134992187E0,1.007784566E1,NaN,NaN,NaN,NaN,NaN
2.139998437E0,5.790022814E-2,2.139998437E0,1.020841352E1,NaN,NaN,NaN,NaN,NaN
2.145003125E0,6.896016478E-2,2.145003125E0,1.032481936E1,NaN,NaN,NaN,NaN,NaN
2.150009375E0,7.176041803E-2,2.150009375E0,1.046015725E1,NaN,NaN,NaN,NaN,NaN
2.155015625E0,6.558769828E-2,2.154982812E0,1.088547681E1,NaN,NaN,NaN,NaN,NaN
2.160020312E0,5.481473185E-2,2.159989062E0,1.115857461E1,NaN,NaN,NaN,NaN,NaN
2.165026562E0,4.376115126E-2,2.164993750E0,1.122942974E1,NaN,NaN,NaN,NaN,NaN
2.170001562E0,2.698890837E-2,2.170000000E0,1.127152317E1,NaN,NaN,NaN,NaN,NaN
2.175004687E0,3.027328846E-2,2.175006250E0,1.116124967E1,NaN,NaN,NaN,NaN,NaN
2.180010937E0,5.032877036E-2,2.180010937E0,1.098870894E1,NaN,NaN,NaN,NaN,NaN
2.185017187E0,8.592162049E-2,2.184985937E0,1.080340679E1,NaN,NaN,NaN,NaN,NaN
2.190023437E0,1.216342982E-1,2.189990625E0,1.076541246E1,NaN,NaN,NaN,NaN,NaN
2.195028125E0,1.579107311E-1,2.194996875E0,1.073814558E1,NaN,NaN,NaN,NaN,NaN
2.200001562E0,1.914689791E-1,2.200003125E0,1.070138600E1,NaN,NaN,NaN,NaN,NaN
2.205007812E0,2.269789741E-1,2.205009375E0,1.060911810E1,NaN,NaN,NaN,NaN,NaN
2.210012500E0,2.645801138E-1,2.209981250E0,1.039132545E1,NaN,NaN,NaN,NaN,NaN
2.215018750E0,3.290245169E-1,2.214987500E0,1.018936730E1,NaN,NaN,NaN,NaN,NaN
2.220025000E0,3.819036393E-1,2.219992187E0,9.990872405E0,NaN,NaN,NaN,NaN,NaN
